att1,att2,att3,att4,class
0.864553,0.400434,0.537092,0.067778,1
0.400725,0.538713,0.828583,0.623541,0
0.569065,0.230625,0.893391,0.293284,1
0.066868,0.193416,0.421424,0.34792,0
0.560383,0.484998,0.902043,0.834995,1
0.49765,0.794263,0.407296,0.170751,0
0.852378,0.183349,0.091143,0.224067,1
0.715992,0.804683,0.532118,0.477435,0
0.734479,0.050668,0.094856,0.40118,1
0.475293,0.530492,0.448327,0.751638,0
0.38027,0.276402,0.119205,0.785623,1
0.094411,0.645347,0.964187,0.917074,0
0.832264,0.178502,0.666657,0.877642,1
0.565475,0.602428,0.300909,0.856081,0
0.550882,0.506413,0.636955,0.534601,1
0.058144,0.271651,0.260738,0.9956,0
0.680344,0.079591,0.325384,0.600735,1
0.162704,0.823672,0.562434,0.297338,0
0.546484,0.005565,0.24454,0.26644,1
0.080677,0.110239,0.244679,0.582601,0
0.928078,0.467976,0.440935,0.515829,1
0.058097,0.560261,0.612727,0.643757,0
0.535947,0.178035,0.11574,0.972142,1
0.156745,0.860234,0.423829,0.961831,0
0.838907,0.078328,0.102964,0.030165,1
0.208862,0.452816,0.727552,0.799351,0
0.809459,0.303529,0.829198,0.76618,1
0.817877,0.763322,0.598951,0.837149,0
0.742295,0.385426,0.618971,0.115674,1
0.385165,0.96495,0.446094,0.032807,0
0.902142,0.157317,0.246155,0.469808,1
0.617707,0.734425,0.941488,0.328478,0
0.597663,0.486845,0.808991,0.269773,1
0.25824,0.744521,0.566102,0.539881,0
0.09433,0.007057,0.579327,0.673792,1
0.106145,0.519499,0.839026,0.504111,0
0.850345,0.300977,0.141011,0.543752,1
0.243407,0.505399,0.227385,0.893426,0
0.861143,0.332767,0.668164,0.134818,1
0.090702,0.847419,0.395992,0.64336,0
0.859769,0.298786,0.768845,0.424881,1
0.199608,0.963564,0.303258,0.872816,0
0.388441,0.09574,0.818807,0.665937,1
0.107381,0.530169,0.583581,0.197989,0
0.352403,0.22855,0.345105,0.291935,1
0.307972,0.527263,0.006088,0.92648,0
0.266639,0.078714,0.046974,0.677447,1
0.21226,0.836091,0.399957,0.281036,0
0.824499,0.10928,0.039661,0.374775,1
0.388052,0.942507,0.021304,0.847065,0
0.63478,0.374123,0.3203,0.449846,1
0.355853,0.559226,0.972681,0.677042,0
0.947666,0.324834,0.24179,0.21083,1
0.201376,0.545596,0.918248,0.540572,0
0.555165,0.182704,0.49334,0.063534,1
0.245229,0.580055,0.291025,0.954136,0
0.970397,0.441455,0.346108,0.162143,1
0.430142,0.640321,0.209239,0.074071,0
0.040732,0.027649,0.384463,0.303434,1
0.109081,0.468786,0.967694,0.813829,0
0.106707,0.087323,0.800662,0.171423,1
0.398703,0.49469,0.31374,0.340574,0
0.991183,0.335915,0.612666,0.937033,1
0.656227,0.947705,0.810676,0.226896,0
0.884146,0.746248,0.336482,0.541453,1
0.464742,0.833349,0.074135,0.070832,0
0.859118,0.286471,0.029005,0.875317,1
0.235342,0.901572,0.580334,0.799538,0
0.500782,0.388326,0.433654,0.181295,1
0.186676,0.330506,0.897861,0.368239,0
0.666987,0.375398,0.327753,0.303821,1
0.462042,0.929545,0.317815,0.510527,0
0.460237,0.096726,0.532765,0.74342,1
0.716893,0.777395,0.257501,0.479178,0
0.861474,0.071024,0.390674,0.587346,1
0.930011,0.842032,0.309072,0.388374,0
0.917183,0.027469,0.480918,0.346726,1
0.192496,0.606153,0.119264,0.297583,0
0.775224,0.36268,0.754864,0.471843,1
0.179035,0.956739,0.466117,0.199144,0
0.275689,0.044587,0.289675,0.115405,1
0.919002,0.925131,0.81579,0.094951,0
0.995212,0.402825,0.986366,0.125346,1
0.553319,0.604887,0.296457,0.039444,0
0.6135,0.550568,0.196455,0.227258,1
0.292638,0.359986,0.504521,0.612799,0
0.353625,0.248239,0.295447,0.085309,1
0.329585,0.667163,0.19891,0.039016,0
0.184139,0.157242,0.509011,0.221143,1
0.706681,0.875977,0.891992,0.314924,0
0.84286,0.072866,0.652866,0.40711,1
0.026842,0.953137,0.237686,0.965333,0
0.53192,0.227638,0.578059,0.009412,1
0.146553,0.980625,0.529538,0.166876,0
0.246095,0.214117,0.876088,0.312459,1
0.922962,0.801544,0.363234,0.767852,0
0.597504,0.407032,0.648431,0.767038,1
0.182551,0.759123,0.838885,0.961515,0
0.453194,0.013805,0.611707,0.396703,1
0.040898,0.586006,0.6228,0.645692,0
0.505498,0.198471,0.284874,0.318189,1
0.326514,0.995066,0.960585,0.773602,0
0.141952,0.133152,0.776385,0.052851,1
0.856347,0.935428,0.755044,0.839074,0
0.37888,0.080263,0.423614,0.160721,1
0.357863,0.881646,0.809402,0.247746,0
0.436905,0.295504,0.410031,0.641156,1
0.073329,0.725364,0.271267,0.219203,0
0.441761,0.200893,0.185592,0.785086,1
0.644138,0.867687,0.434743,0.016444,0
0.180937,0.090064,0.293998,0.936588,1
0.394081,0.496547,0.974055,0.593755,0
0.626767,0.121605,0.150521,0.38781,1
0.555835,0.954664,0.983735,0.90871,0
0.975351,0.065676,0.13628,0.149415,1
0.038281,0.598917,0.522987,0.284956,0
0.647739,0.056134,0.083843,0.189108,1
0.028575,0.859368,0.086193,0.91083,0
0.537096,0.174937,0.470489,0.345143,1
0.521949,0.623128,0.758026,0.460834,0
0.898229,0.127227,0.867987,0.549187,1
0.480733,0.737293,0.111602,0.560607,0
0.826898,0.283695,0.181239,0.404384,1
0.667707,0.837255,0.377966,0.089038,0
0.70254,0.120097,0.909412,0.969778,1
0.168816,0.788242,0.724732,0.042734,0
0.668921,0.585321,0.393196,0.712742,1
0.543731,0.67099,0.271067,0.714135,0
0.554075,0.155543,0.451435,0.15559,1
0.342069,0.790623,0.707885,0.040141,0
0.691072,0.420636,0.207849,0.520777,1
0.158053,0.643874,0.799988,0.685809,0
0.907108,0.019254,0.005384,0.990642,1
0.151984,0.935331,0.344891,0.699143,0
0.859905,0.478129,0.939979,0.800898,1
0.02423,0.445029,0.749095,0.342425,0
0.899245,0.08705,0.310423,0.98003,1
0.636089,0.892963,0.989397,0.946419,0
0.177832,0.092117,0.990128,0.501971,1
0.191902,0.827674,0.43997,0.352566,0
0.929607,0.17443,0.971087,0.139515,1
0.610896,0.995735,0.807334,0.273301,0
0.780892,0.415368,0.32165,0.473224,1
0.315871,0.770524,0.624699,0.909773,0
0.902488,0.29932,0.048347,0.774401,1
0.072354,0.507285,0.836946,0.741786,0
0.664447,0.363788,0.272389,0.529613,1
0.824794,0.930799,0.808603,0.620483,0
0.63817,0.304446,0.754394,0.71979,1
0.847384,0.963538,0.473185,0.645604,0
0.610757,0.281795,0.683114,0.197599,1
0.166419,0.806498,0.81286,0.395421,0
0.921082,0.544734,0.591846,0.585983,1
0.65034,0.779155,0.465274,0.681574,0
0.50279,0.252056,0.044746,0.174014,1
0.902306,0.955782,0.658458,0.292782,0
0.813026,0.428092,0.504622,0.819727,1
0.167838,0.455214,0.187217,0.291849,0
0.949672,0.767397,0.622898,0.827879,1
0.417947,0.445633,0.401467,0.719509,0
0.493461,0.272298,0.721756,0.618544,1
0.759774,0.794819,0.059048,0.031171,0
0.499108,0.116986,0.676925,0.889727,1
0.303481,0.929186,0.547971,0.617969,0
0.200588,0.062333,0.097728,0.842318,1
0.030256,0.550457,0.253476,0.892786,0
0.774129,0.07194,0.902268,0.242526,1
0.060194,0.217712,0.756242,0.625103,0
0.94987,0.574469,0.131938,0.47028,1
0.093775,0.768887,0.602543,0.68086,0
0.43277,0.207878,0.522921,0.295543,1
0.36359,0.36588,0.239806,0.370461,0
0.869734,0.59235,0.408732,0.300631,1
0.334615,0.81452,0.210054,0.709266,0
0.670055,0.525258,0.992239,0.791209,1
0.308841,0.959739,0.204491,0.216549,0
0.581902,0.017227,0.374337,0.979939,1
0.455919,0.879928,0.038485,0.073924,0
0.779013,0.4468,0.47978,0.734746,1
0.115605,0.960657,0.508531,0.954461,0
0.49432,0.286377,0.11644,0.876675,1
0.542063,0.941963,0.400067,0.269695,0
0.911257,0.01498,0.643268,0.415398,1
0.00472,0.26881,0.875088,0.504944,0
0.782956,0.031372,0.02451,0.020018,1
0.55052,0.806379,0.267782,0.434553,0
0.286597,0.041891,0.410683,0.248456,1
0.533043,0.519389,0.494676,0.964788,0
0.70719,0.353429,0.690347,0.485327,1
0.160527,0.921381,0.917498,0.662097,0
0.84146,0.712069,0.865018,0.855554,1
0.404244,0.71302,0.550178,0.592473,0
0.839324,0.413459,0.601596,0.89605,1
0.193632,0.479551,0.914689,0.055854,0
0.646978,0.325374,0.07387,0.449594,1
0.88751,0.786692,0.863619,0.916039,0
0.507357,0.472842,0.449469,0.696682,1
0.057842,0.775856,0.31413,0.818612,0
0.973153,0.286941,0.999221,0.989487,1
0.110254,0.19905,0.034996,0.662553,0
0.605043,0.039949,0.314779,0.305039,1
0.271336,0.476872,0.956715,0.624965,0
0.067118,0.058891,0.095176,0.546809,1
0.656452,0.634083,0.095997,0.634637,0
0.775713,0.032121,0.587824,0.922927,1
0.379357,0.825732,0.708775,0.770683,0
0.223922,0.040362,0.679844,0.879945,1
0.174291,0.653296,0.862187,0.509931,0
0.743392,0.099431,0.899622,0.055021,1
0.438658,0.863217,0.134378,0.676964,0
0.573548,0.124782,0.194995,0.361621,1
0.167679,0.472278,0.477699,0.531359,0
0.871571,0.377852,0.670076,0.634018,1
0.044543,0.507532,0.942964,0.179246,0
0.96278,0.646166,0.30863,0.649129,1
0.425244,0.582564,0.339284,0.161565,0
0.796872,0.557802,0.598002,0.622102,1
0.310272,0.56692,0.084724,0.250802,0
0.78334,0.050385,0.859898,0.26295,1
0.013171,0.796661,0.971684,0.44973,0
0.766562,0.431948,0.799691,0.650497,1
0.468196,0.65486,0.034285,0.881163,0
0.823771,0.136817,0.802433,0.856099,1
0.268038,0.375462,0.417093,0.189999,0
0.818162,0.509261,0.788012,0.44804,1
0.742833,0.861017,0.463092,0.879643,0
0.733153,0.427172,0.03867,0.668126,1
0.600926,0.731661,0.691888,0.119727,0
0.425804,0.22531,0.943201,0.936718,1
0.560949,0.645225,0.805219,0.583928,0
0.646854,0.182883,0.438047,0.96881,1
0.27464,0.317571,0.365618,0.393792,0
0.735306,0.327289,0.477959,0.071765,1
0.409516,0.49175,0.643141,0.078039,0
0.296482,0.291896,0.287003,0.095451,1
0.000088,0.65711,0.340367,0.044719,0
0.996236,0.160344,0.146734,0.306411,1
0.647939,0.942186,0.977981,0.628822,0
0.977128,0.492674,0.03308,0.913774,1
0.558129,0.845651,0.88091,0.388375,0
0.336029,0.138984,0.922053,0.930218,1
0.570569,0.764753,0.478886,0.589979,0
0.511231,0.019762,0.458312,0.343313,1
0.116741,0.430187,0.99265,0.789287,0
0.528248,0.387477,0.044084,0.096461,1
0.511209,0.870013,0.446833,0.146829,0
0.967908,0.430978,0.27372,0.659792,1
0.070065,0.97647,0.786569,0.44492,0
0.934156,0.656155,0.472762,0.693378,1
0.225922,0.414462,0.440626,0.219686,0
0.89312,0.042959,0.9317,0.702464,1
0.345714,0.852354,0.344909,0.144437,0
0.8591,0.307568,0.830836,0.426801,1
0.131265,0.43925,0.98723,0.843191,0
0.502339,0.21078,0.716278,0.581587,1
0.107345,0.764885,0.718218,0.504123,0
0.909384,0.116593,0.983645,0.738424,1
0.447521,0.784881,0.803109,0.270864,0
0.676463,0.085447,0.732709,0.662651,1
0.47803,0.70701,0.434079,0.492654,0
0.850614,0.733958,0.605034,0.262415,1
0.257553,0.827344,0.178256,0.378063,0
0.827074,0.564966,0.625175,0.749271,1
0.27265,0.597182,0.640958,0.951017,0
0.848462,0.212093,0.880405,0.842969,1
0.075851,0.584682,0.890845,0.879116,0
0.740851,0.65824,0.936411,0.853693,1
0.350599,0.778614,0.957557,0.199251,0
0.684877,0.309823,0.947825,0.131555,1
0.499124,0.856412,0.68192,0.222027,0
0.104903,0.029689,0.962794,0.214356,1
0.336344,0.425062,0.25881,0.988754,0
0.513179,0.396578,0.826606,0.967186,1
0.103074,0.734884,0.138267,0.740246,0
0.399001,0.13784,0.294535,0.905781,1
0.920941,0.920368,0.562689,0.217271,0
0.619418,0.406452,0.864616,0.796428,1
0.084419,0.415135,0.993656,0.119423,0
0.607796,0.022393,0.174232,0.971273,1
0.613271,0.686309,0.322116,0.991551,0
0.614369,0.024572,0.752127,0.512777,1
0.606851,0.862724,0.230555,0.429456,0
0.635278,0.237826,0.016144,0.331885,1
0.64566,0.930805,0.880422,0.799531,0
0.299525,0.162207,0.788233,0.347172,1
0.852069,0.92066,0.410582,0.032359,0
0.967361,0.243296,0.152117,0.221857,1
0.314208,0.951313,0.956213,0.400635,0
0.319953,0.264662,0.616711,0.794189,1
0.764599,0.793587,0.298581,0.533773,0
0.787719,0.310346,0.658481,0.253843,1
0.132058,0.711405,0.465454,0.373337,0
0.285669,0.246499,0.22119,0.137129,1
0.105865,0.284555,0.801204,0.29873,0
0.651126,0.290831,0.948462,0.567975,1
0.86716,0.974001,0.56301,0.235901,0
0.273442,0.001063,0.40779,0.350035,1
0.311993,0.510986,0.418083,0.029123,0
0.786568,0.207771,0.529293,0.315937,1
0.038948,0.566154,0.23721,0.492431,0
0.683774,0.389454,0.22581,0.390571,1
0.394453,0.628871,0.608534,0.06031,0
0.118229,0.10279,0.182413,0.872118,1
0.647032,0.60955,0.773753,0.664077,0
0.833999,0.26468,0.452002,0.168168,1
0.130946,0.485357,0.730024,0.349596,0
0.834416,0.704422,0.603753,0.743457,1
0.737798,0.780874,0.175051,0.007667,0
0.918724,0.732491,0.489096,0.591145,1
0.956085,0.92726,0.898262,0.785982,0
0.370716,0.288856,0.801582,0.143898,1
0.21923,0.63738,0.490482,0.137866,0
0.557749,0.008998,0.542464,0.72763,1
0.216628,0.264083,0.002026,0.41243,0
0.285734,0.251374,0.709666,0.145519,1
0.088789,0.370761,0.578087,0.352204,0
0.454422,0.184191,0.834309,0.01261,1
0.264722,0.827054,0.58713,0.441322,0
0.965282,0.048929,0.133128,0.524316,1
0.12543,0.800569,0.298682,0.690635,0
0.876835,0.681361,0.397222,0.516663,1
0.809405,0.843426,0.806748,0.316755,0
0.235026,0.069945,0.643371,0.937308,1
0.537316,0.825575,0.989961,0.900117,0
0.981075,0.629273,0.746819,0.036053,1
0.562287,0.892298,0.687767,0.493957,0
0.561934,0.491164,0.671906,0.10492,1
0.697812,0.941646,0.982046,0.797547,0
0.832776,0.336823,0.296403,0.962273,1
0.165299,0.224273,0.572959,0.948687,0
0.586079,0.401547,0.761737,0.141755,1
0.756659,0.729195,0.881858,0.793382,0
0.518892,0.23329,0.962674,0.019316,1
0.485855,0.955908,0.15631,0.813789,0
0.28713,0.272089,0.30317,0.917939,1
0.19503,0.860136,0.841243,0.987715,0
0.758579,0.212606,0.039214,0.81759,1
0.360174,0.84487,0.571264,0.332038,0
0.942598,0.327473,0.466072,0.465649,1
0.530035,0.859484,0.798133,0.078965,0
0.873408,0.034475,0.624451,0.416255,1
0.234943,0.245675,0.55327,0.192058,0
0.646302,0.580885,0.583622,0.997738,1
0.89907,0.987508,0.045537,0.985125,0
0.901111,0.292213,0.246533,0.475456,1
0.439346,0.615689,0.716167,0.617983,0
0.850017,0.085977,0.32417,0.576043,1
0.665931,0.946443,0.492584,0.385421,0
0.636412,0.129142,0.07976,0.842264,1
0.051828,0.327741,0.590804,0.182645,0
0.38835,0.186049,0.12845,0.473228,1
0.608318,0.794806,0.617407,0.618729,0
0.411551,0.328115,0.952932,0.729347,1
0.727959,0.85625,0.732566,0.881747,0
0.803317,0.705984,0.165323,0.549928,1
0.139917,0.9438,0.583187,0.268099,0
0.757609,0.076227,0.277369,0.744498,1
0.492962,0.644093,0.657313,0.679667,0
0.991675,0.357745,0.069174,0.503873,1
0.074746,0.614991,0.027023,0.784657,0
0.900771,0.201373,0.556404,0.302173,1
0.00698,0.780782,0.776256,0.090473,0
0.327317,0.196841,0.769666,0.147979,1
0.18569,0.818357,0.284526,0.304024,0
0.726249,0.096891,0.475501,0.963121,1
0.236925,0.511122,0.896902,0.092403,0
0.577858,0.426526,0.607462,0.014135,1
0.369341,0.978291,0.105404,0.562588,0
0.720646,0.655243,0.792489,0.886627,1
0.796359,0.827115,0.008109,0.743799,0
0.937081,0.762542,0.756727,0.543082,1
0.349818,0.88845,0.118225,0.04572,0
0.455162,0.179402,0.265715,0.444552,1
0.38702,0.41192,0.224622,0.074528,0
0.736952,0.65412,0.644653,0.532749,1
0.237586,0.480972,0.121057,0.501159,0
0.543625,0.506398,0.155029,0.703939,1
0.814833,0.871717,0.945368,0.396075,0
0.789108,0.607343,0.687171,0.470066,1
0.190323,0.412425,0.622464,0.368744,0
0.771017,0.487632,0.860557,0.368613,1
0.659905,0.69449,0.15054,0.571063,0
0.938059,0.235383,0.313262,0.793284,1
0.638949,0.70492,0.647654,0.138763,0
0.337288,0.279547,0.791675,0.846274,1
0.070915,0.260753,0.167588,0.340594,0
0.635958,0.048465,0.953459,0.173077,1
0.308573,0.928733,0.40615,0.23769,0
0.665047,0.410377,0.886835,0.391923,1
0.036099,0.939217,0.69638,0.549146,0
0.688109,0.487852,0.109613,0.59069,1
0.354104,0.448055,0.531061,0.296654,0
0.399033,0.200513,0.529133,0.760133,1
0.615738,0.867939,0.675966,0.260422,0
0.938308,0.003627,0.513995,0.02961,1
0.309183,0.959873,0.96701,0.558705,0
0.717791,0.124291,0.565884,0.297724,1
0.432036,0.91741,0.679194,0.36883,0
0.984844,0.504952,0.112236,0.256014,1
0.197975,0.255569,0.99592,0.262087,0
0.75834,0.002785,0.602052,0.707183,1
0.589043,0.74089,0.426733,0.554334,0
0.143229,0.006652,0.595301,0.28682,1
0.235596,0.953522,0.516065,0.552439,0
0.477594,0.452099,0.94903,0.970062,1
0.560998,0.862397,0.885726,0.383374,0
0.761292,0.468205,0.667177,0.381554,1
0.698332,0.763079,0.996526,0.478658,0
0.361982,0.173546,0.992887,0.396406,1
0.556223,0.658367,0.427003,0.456664,0
0.883324,0.658132,0.385078,0.363465,1
0.458684,0.657229,0.98956,0.202308,0
0.885464,0.535599,0.882727,0.047771,1
0.15763,0.622007,0.568478,0.006641,0
0.4326,0.307476,0.367306,0.056697,1
0.152251,0.610788,0.059566,0.56062,0
0.518568,0.010007,0.20787,0.584018,1
0.908944,0.920558,0.61297,0.661331,0
0.396198,0.25605,0.901726,0.349179,1
0.25806,0.399867,0.106675,0.75361,0
0.997738,0.658572,0.79884,0.637554,1
0.65719,0.773064,0.224797,0.948618,0
0.880983,0.389705,0.637985,0.877446,1
0.960482,0.936835,0.5825,0.964593,0
0.884616,0.219651,0.037619,0.240102,1
0.100316,0.494254,0.914784,0.73381,0
0.765468,0.044625,0.376404,0.27126,1
0.844714,0.86731,0.177957,0.507223,0
0.856116,0.241002,0.852865,0.324476,1
0.388474,0.723347,0.380151,0.530734,0
0.41896,0.050998,0.039604,0.169116,1
0.62416,0.847882,0.743548,0.126995,0
0.910961,0.203732,0.667711,0.148981,1
0.42899,0.987743,0.560941,0.956898,0
0.379017,0.203375,0.741588,0.538715,1
0.456138,0.985928,0.065269,0.183592,0
0.68616,0.521109,0.34367,0.516368,1
0.564437,0.77548,0.241245,0.103178,0
0.993503,0.116181,0.049037,0.536189,1
0.270029,0.404819,0.248556,0.598572,0
0.987417,0.829873,0.909948,0.064882,1
0.662909,0.709567,0.240493,0.685293,0
0.76015,0.16884,0.459203,0.016962,1
0.617497,0.926758,0.363395,0.070482,0
0.870274,0.086809,0.898003,0.369693,1
0.277948,0.606393,0.918503,0.705885,0
0.593581,0.465956,0.336671,0.138884,1
0.972097,0.904042,0.633753,0.483758,0
0.6492,0.507438,0.891705,0.766686,1
0.021234,0.165967,0.135458,0.206583,0
0.241165,0.159275,0.694119,0.039704,1
0.031441,0.401263,0.483775,0.945633,0
0.467848,0.283638,0.038651,0.490248,1
0.317705,0.429184,0.942564,0.597226,0
0.723799,0.023432,0.214433,0.427456,1
0.263314,0.377705,0.029828,0.217405,0
0.658185,0.196756,0.16076,0.031694,1
0.118323,0.567626,0.982619,0.840448,0
0.228602,0.032678,0.623348,0.933426,1
0.475659,0.544964,0.42875,0.713308,0
0.400105,0.075092,0.350091,0.833697,1
0.497244,0.978601,0.694326,0.936996,0
0.808014,0.09173,0.028765,0.519641,1
0.839756,0.801719,0.861161,0.307676,0
0.603225,0.014768,0.695409,0.01582,1
0.31016,0.832387,0.636652,0.205836,0
0.795218,0.033307,0.329254,0.495278,1
0.282837,0.831741,0.314856,0.631696,0
0.748668,0.035569,0.047924,0.870378,1
0.034961,0.479063,0.522139,0.232648,0
0.655592,0.36919,0.625444,0.657326,1
0.198041,0.484719,0.992981,0.560221,0
0.780285,0.545496,0.599638,0.740122,1
0.206411,0.366094,0.453836,0.521514,0
0.583093,0.432847,0.210032,0.228204,1
0.57826,0.665172,0.94954,0.167952,0
0.994812,0.083409,0.581226,0.649903,1
0.347222,0.432387,0.938525,0.346074,0
0.369878,0.001697,0.382125,0.390816,1
0.502093,0.714995,0.492892,0.430767,0
0.875416,0.094982,0.579709,0.352587,1
0.268873,0.467041,0.762329,0.723691,0
0.502789,0.120721,0.357017,0.515851,1
0.856495,0.783579,0.457003,0.106337,0
0.879066,0.741781,0.082274,0.224382,1
0.371854,0.754274,0.439854,0.04048,0
0.865667,0.589734,0.240073,0.668964,1
0.25494,0.526162,0.8915,0.005856,0
0.91548,0.063643,0.032099,0.098617,1
0.777908,0.843049,0.296769,0.981029,0
0.690668,0.465986,0.949404,0.130841,1
0.079699,0.77196,0.848985,0.544375,0
0.66491,0.19014,0.511443,0.524756,1
0.444366,0.774085,0.020274,0.782749,0
0.324077,0.105859,0.176542,0.913822,1
0.243324,0.278603,0.498953,0.713252,0
0.681834,0.196423,0.953033,0.650661,1
0.152202,0.296587,0.769822,0.028425,0
0.451681,0.373295,0.131994,0.12538,1
0.770467,0.703615,0.195525,0.828622,0
0.089886,0.020809,0.145202,0.402137,1
0.113536,0.771862,0.974068,0.46748,0
0.12705,0.107622,0.962748,0.3409,1
0.749642,0.682906,0.415848,0.480123,0
0.759928,0.393279,0.619096,0.560354,1
0.510191,0.609773,0.58169,0.526148,0
0.841611,0.103008,0.23349,0.955861,1
0.026803,0.142547,0.046963,0.903112,0
0.175796,0.111178,0.144527,0.633666,1
0.055453,0.41395,0.16555,0.837236,0
0.527025,0.077661,0.05166,0.434071,1
0.24233,0.495895,0.572576,0.943087,0
0.195869,0.053786,0.850976,0.275098,1
0.833581,0.957347,0.88085,0.948954,0
0.923455,0.459271,0.848137,0.546432,1
0.462971,0.951828,0.404165,0.973738,0
0.217708,0.102638,0.992632,0.343465,1
0.229591,0.821998,0.828896,0.243142,0
0.710606,0.497842,0.195506,0.498689,1
0.524743,0.556822,0.391332,0.381882,0
0.539549,0.167359,0.302593,0.461101,1
0.020977,0.899686,0.403294,0.158203,0
0.781208,0.072193,0.50301,0.348497,1
0.293964,0.784333,0.522498,0.547375,0
0.937148,0.45509,0.351322,0.401261,1
0.550545,0.956419,0.460464,0.438968,0
0.999583,0.763694,0.554008,0.961027,1
0.055406,0.97459,0.171479,0.550756,0
0.243906,0.192066,0.259024,0.144466,1
0.388208,0.677816,0.284105,0.166878,0
0.788285,0.258066,0.001906,0.497087,1
0.012712,0.975604,0.719129,0.648048,0
0.73277,0.331858,0.048598,0.204322,1
0.178649,0.595278,0.428026,0.956167,0
0.147526,0.102486,0.682917,0.514522,1
0.066927,0.559349,0.340904,0.773439,0
0.225462,0.009924,0.932627,0.966971,1
0.727971,0.787628,0.245419,0.280177,0
0.801082,0.042999,0.514221,0.787741,1
0.426352,0.683289,0.179603,0.782601,0
0.869618,0.556193,0.841777,0.470377,1
0.458823,0.92317,0.629796,0.732685,0
0.70543,0.511823,0.217792,0.365176,1
0.214585,0.924296,0.277094,0.591326,0
0.898477,0.312131,0.932629,0.175207,1
0.32683,0.587883,0.502654,0.205084,0
0.337172,0.162152,0.729912,0.5087,1
0.610209,0.746976,0.065439,0.949,0
0.870887,0.499526,0.887829,0.638625,1
0.09083,0.63731,0.875963,0.714243,0
0.862651,0.624863,0.088972,0.094356,1
0.106833,0.751414,0.63372,0.651151,0
0.589707,0.371799,0.554839,0.987687,1
0.602752,0.801652,0.544932,0.961531,0
0.313032,0.132758,0.307105,0.65803,1
0.17207,0.247011,0.376701,0.431485,0
0.679148,0.410378,0.610421,0.383451,1
0.710927,0.964187,0.227702,0.484136,0
0.277007,0.059261,0.381683,0.760778,1
0.641064,0.681639,0.119872,0.481165,0
0.834618,0.366872,0.78736,0.90563,1
0.075259,0.147182,0.849372,0.823239,0
0.261831,0.104575,0.283532,0.33518,1
